52529075,,3065944,21434429,MAIN,1094180,,,,,,,,,7098318,qualitative,,6025551,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529076,,3022424,21434431,MAIN,1051566,,,,,,,,,7167858,qualitative,,6088751,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529077,,3022424,21434430,MAIN,1045522,,,,,,,,,7167858,qualitative,,6088751,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529078,,3026443,21434432,MAIN,1010048,,,,,,,,,7098298,qualitative,,6025531,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529079,,3026443,21434435,MAIN,1064777,,,,,,,,,7098298,qualitative,,6025531,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529080,,3026443,21434434,MAIN,1040286,,,,,,,,,7098298,qualitative,,6025531,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529081,,3026443,21434433,MAIN,1039529,,,,,,,,,7098298,qualitative,,6025531,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529082,,7106208,21434436,MAIN,1001563,,,,,,,,,7167878,qualitative,,6088771,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529083,,7106208,21434437,MAIN,1002358,,,,,,,,,7167878,qualitative,,6088771,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529084,,7106208,21434438,MAIN,1004647,,,,,,,,,7167878,qualitative,,6088771,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529085,,7106208,21434442,MAIN,1024223,,,,,,,,,7167878,qualitative,,6088771,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529086,,7106208,21434440,MAIN,1012552,,,,,,,,,7167878,qualitative,,6088771,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529087,,7106208,21434441,MAIN,1014925,,,,,,,,,7167878,qualitative,,6088771,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529088,,7106208,21434439,MAIN,1007265,,,,,,,,,7167878,qualitative,,6088771,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529089,,3078478,21434443,MAIN,1001244,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529090,,3078478,21434464,MAIN,1056836,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529091,,3078478,21434445,MAIN,1007786,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529092,,3078478,21434446,MAIN,1011663,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529093,,3078478,21434449,MAIN,1019263,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529094,,3078478,21434451,MAIN,1026714,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529095,,3078478,21434452,MAIN,1026731,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529096,,3078478,21434454,MAIN,1031699,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529097,,3078478,21434455,MAIN,1032631,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529098,,3078478,21434456,MAIN,1040766,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529099,,3078478,21434457,MAIN,1041445,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529100,,3078478,21434458,MAIN,1044165,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529101,,3078478,21434460,MAIN,1049251,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529102,,3078478,21434461,MAIN,1051252,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529103,,3078478,21434462,MAIN,1052236,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529104,,3078478,21434463,MAIN,1053026,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529105,,3078478,21434447,MAIN,1012593,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529106,,3078478,21434448,MAIN,1018025,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529107,,3078478,21434450,MAIN,1026695,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529108,,3078478,21434453,MAIN,1031364,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529109,,3078478,21434459,MAIN,1047025,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529110,,3078478,21434444,MAIN,1005285,,,,,,,,,7098319,qualitative,,6025552,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529111,,2688754,21434480,MAIN,982363,,,,,,,,,7098239,qualitative,,6025472,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529112,,2688754,21434479,MAIN,1087188,,,,,,,,,7098239,qualitative,,6025472,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
52529113,,2688754,21434482,MAIN,991170,,,,,,,,,7098239,qualitative,,6025472,,,In Vivo (Animal models),,,,,,,,,,,,,,,,,,,,,,,,,,ND,,,,,,,,,2018/11/14,,,2018/11/22,
